PAC_NAME,RUSSELL_1000_COMPANY,TRANSACTION_YEAR,TRANSACTION_AMT,TRANSACTION_TP,COSINE_SIMILARITY
MARATHON PETROLEUM CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE (MPAC),MARATHON PETROLEUM CORP,2018,5000,18K,1
PEOPLE'S BANK FEDERAL POLITICAL ACTION COMMITTEE,PEOPLES UNITED FINANCIAL,2018,1000,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2018,5000,18K,1
"NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE",NEXTERA ENERGY INC,2018,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2018,5000,18K,1
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORP CL A,2018,2500,18K,1
ECOLAB INC. POLITICAL ACTION COMMITTEE,ECOLAB INC,2018,2500,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2018,2500,18K,1
MARATHON PETROLEUM CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE (MPAC),MARATHON PETROLEUM CORP,2018,4000,18K,1
UNUM GROUP POLITICAL ACTION COMMITTEE (UNUMPAC),UNUM GROUP,2018,4000,18K,1
"CHARTER COMMUNICATIONS, INC. PAC",CHARTER COMM INC,2018,2500,18K,1
DELL TECHNOLOGIES POLITICAL ACTION COMMITTEE,DELL TECHNOLOGIES,2018,5000,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2018,2000,18K,1
PEOPLE'S BANK FEDERAL POLITICAL ACTION COMMITTEE,PEOPLES UNITED FINANCIAL,2018,2625,18K,1
"CF INDUSTRIES, INC. EMPLOYEES' GOOD GOVERNMENT FUND",CF INDUSTRIES HOLDINGS,2018,2500,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2018,2000,18K,1
"MARSH & MCLENNAN COMPANIES, INC. PAC (MMCPAC)",MARSH & MCLENNAN COS,2018,1000,18K,1
NV ENERGY PAC,BERKSHIRE HATHAWAY INC,2018,2500,18K,1
NV ENERGY PAC,BERKSHIRE HATHAWAY INC,2018,2500,18K,1
"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)",MERCK & CO INC,2018,500,18K,1
GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC),GENERAL DYNAMICS CORP,2018,3000,18K,1
"LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE",LOWES COS INC,2018,2000,18K,1
"THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",GOLDMAN SACHS GROUP INC,2018,2500,18K,1
TYSON FOODS INC POLITICAL ACTION COMMITTEE (TYPAC),TYSON FOODS INC,2018,2500,18K,1
THE BOEING COMPANY POLITICAL ACTION COMMITTEE,BOEING CO,2018,5000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2018,2500,18K,1
PFIZER INC. PAC,PFIZER INC,2018,4000,18K,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2018,5000,18K,1
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORP CL A,2018,5000,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2018,1500,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2018,3000,18K,1
CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMM INC,2018,5000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,2500,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2018,5000,18K,1
"THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",GOLDMAN SACHS GROUP INC,2018,5000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2018,2000,18K,1
CERNER CORPORATION PAC,CERNER CORP,2018,5000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,2500,18K,1
CHARTER COMMUNICATIONS INC. PAC,CHARTER COMM INC,2018,2500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,2500,18K,1
HEWLETT PACKARD ENTERPRISE COMPANY PAC,HEWLETT PACKARD ENT,2018,5000,18K,1
NEXTERA ENERGY PAC,NEXTERA ENERGY INC,2018,1500,18K,1
PEPSICO INC. CONCERNED CITIZENS FUND,PEPSICO INC,2018,2500,18K,1
ACCENTURE PAC,ACCENTURE PLC IRELAND,2018,1000,18K,1
GOLDMAN SACHS GROUP INC PAC,GOLDMAN SACHS GROUP INC,2018,5000,18K,1
AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC),AMEREN CORP,2018,1500,18K,1
"VERIZON COMMUNICATIONS, INC. POLITICAL ACTION COMMITTEE (VERIZON PAC)",VERIZON COMMUNICATIONS,2018,5000,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2018,5000,18K,1
DUKE ENERGY CORPORATION PAC,DUKE ENERGY CORP,2018,500,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2018,4800,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2017,5000,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2017,5000,18K,1
RAYTHEON COMPANY POLITICAL ACTION COMMITTTEE,RAYTHEON CO,2017,5000,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2018,1000,18K,1
EXELON CORPORATION POLITICAL ACTION COMMITTEE (EXELON PAC),EXELON CORP,2018,5000,18K,1
DUKE ENERGY CORPORATION PAC,DUKE ENERGY CORP,2018,5000,18K,1
PINNACLE WEST CAPITAL CORPORATION PAC,PINNACLE WEST CAPITAL CO,2018,5000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2018,2500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,2500,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2018,5000,18K,1
LEIDOS INC. POLITICAL ACTION COMMITTEE,LEIDOS HOLDINGS INC,2018,5000,18K,1
GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC),GENERAL DYNAMICS CORP,2018,2500,18K,1
THE ADT SECURITY CORPORATION POLITICAL ACTION COMMITTEE (ADT PAC),ADT INC,2018,2500,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2018,5000,18K,1
ACADIA HEALTHCARE COMPANY INC FEDPAC,ACADIA HEALTHCARE CO,2018,1000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2018,1000,18K,1
"BEST BUY CO., INC EMPLOYEE POLITICAL FORUM",BEST BUY INC,2018,2500,18K,1
UNITED STATES STEEL CORPORATION POLITICAL ACTION COMMITTEE,UNITED STATES STEEL CORP,2018,2500,18K,1
THERMO FISHER SCIENTIFIC INC. PAC,THERMO FISHER SCIENTIFIC,2018,5000,18K,1
MARSH & MCLENNAN COMPANIES INC. PAC (MMCPAC),MARSH & MCLENNAN COS,2018,750,15Z,1
MYLAN INC. PAC (MYPAC),MYLAN NV,2018,5000,18K,1
CORNING INCORPORATED EMPLOYEES POLITICAL ACTION COMMITTEE (COREPAC),CORNING INC,2018,1500,18K,1
NEWS CORPORATION POLITICAL ACTION COMMITTEE (NEWS CORP PAC),NEWS CORP CL A,2018,1500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,2500,18K,1
RAYTHEON COMPANY POLITICAL ACTION COMMITTTEE,RAYTHEON CO,2018,5000,18K,1
ELI LILLY AND COMPANY PAC,LILLY ELI & CO,2018,2500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN PAC,NORTHROP GRUMMAN CORP,2018,5000,18K,1
HUNTSMAN CORPORATION PAC (HUNTSMAN PAC),HUNTSMAN CORP,2018,500,18K,1
KANSAS CITY SOUTHERN EMPLOYEE PAC,KANSAS CITY SOUTHERN,2018,1000,18K,1
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORP CL A,2018,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2018,5000,18K,1
APACHE CORPORATION POLITICAL ACTION COMMITTE (APACHEPAC),APACHE CORP,2018,2500,18K,1
CONCHO RESOURCES INC PAC,CONCHO RESOURCES INC,2018,2700,18K,1
T-MOBILE USA INC.  POLITICAL ACTION COMMITTEE (T-,T-MOBILE US INC,2018,4500,18K,1
T-MOBILE USA INC.  POLITICAL ACTION COMMITTEE (T-,T-MOBILE US INC,2018,500,18K,1
T-MOBILE USA INC.  POLITICAL ACTION COMMITTEE (T-,T-MOBILE US INC,2018,2500,18K,1
THE WALT DISNEY PRODUCTIONS EMPLOYEES PAC,DISNEY WALT CO,2018,2500,18K,1
CENTURYLINK INC. EMPLOYEES PAC,CENTURYLINK INC,2018,15000,18K,1
ALTRIA GROUP INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC),ALTRIA GROUP INC,2018,5000,18K,1
ALTRIA GROUP INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC),ALTRIA GROUP INC,2018,5000,18K,1
FEDEX CORPORATION PAC,FEDEX CORP,2018,5000,18K,1
KANSAS CITY SOUTHERN EMPLOYEE PAC,KANSAS CITY SOUTHERN,2018,2500,18K,1
LOWE'S COMPANIES PAC,LOWES COS INC,2018,2500,18K,1
LOWE'S COMPANIES PAC,LOWES COS INC,2018,1500,18K,1
PRINCIPAL LIFE INSURANCE COMPANY PAC,PRINCIPAL FINANCIAL GRP,2018,3000,18K,1
LPL FINANCIAL LLC POLITICAL ACTION COMMITTEE (LPL,LPL FINANCIAL HOLDINGS,2018,5000,18K,1
T-MOBILE USA INC.  POLITICAL ACTION COMMITTEE (T-,T-MOBILE US INC,2018,500,15Z,1
T-MOBILE USA INC.  POLITICAL ACTION COMMITTEE (T-,T-MOBILE US INC,2018,2000,18K,1
KIRBY CORPORATION POLITICAL ACTION COMMITTEE,KIRBY CORP,2018,2500,18K,1
NORFOLK SOUTHERN CORPORATION GOOD GOVERNMENT FUND,NORFOLK SOUTHERN CORP,2018,5000,18K,1
PFIZER INC. PAC,PFIZER INC,2018,5000,18K,1
CHARTER COMMUNICATIONS INC. PAC,CHARTER COMM INC,2018,50000,18K,1
MEDTRONIC INC. PAC,MEDTRONIC PLC,2018,2500,18K,1
RGA REINSURANCE COMPANY FEDERAL PAC,REINSURANCE GRP OF AMER,2018,5000,18K,1
THE WILLIAMS COMPANIES INC PAC,WILLIAMS COMPANIES INC,2018,30000,18K,1
CUMMINS INC. POLITICAL ACTION COMMITTEE (CIPAC),CUMMINS INC,2018,2000,18K,1
THE CHARLES SCHWAB CORPORATION PAC,SCHWAB CHARLES CORP,2018,2500,18K,1
UNITED AIRLINES PAC,UNITED AIRLINES HOLDINGS,2018,5000,18K,1
VISA INC. POLITICAL ACTION COMMITTEE,VISA INC,2018,5000,18K,1
NAVIENT CORPORATION PAC (NAVIENT PAC),NAVIENT CORPORATION,2018,5000,18K,1
NAVIENT CORPORATION PAC (NAVIENT PAC),SLM CORP,2018,5000,18K,1
ATMOS ENERGY CORPORATION PAC,ATMOS ENERGY CORP,2018,2500,18K,1
CIGNA CORPORATION PAC,CIGNA CORP,2018,5000,18K,1
CIGNA CORPORATION PAC,CIGNA CORP,2018,5000,18K,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2018,2500,18K,1
ECOLAB INC. POLITICAL ACTION COMMITTEE,ECOLAB INC,2018,5000,18K,1
ECOLAB INC. POLITICAL ACTION COMMITTEE,ECOLAB INC,2018,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2018,4500,18K,1
NUCOR PAC,NUCOR CORP,2018,5000,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2018,5000,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2018,5000,18K,1
FMC GOOD GOVERNMENT PROGRAM,FMC CORP,2018,2500,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2018,2500,18K,1
HOME DEPOT INC. PAC,HOME DEPOT INC,2018,5000,18K,1
DELTA AIR LINES POLITICAL ACTION COMMITTEE,DELTA AIR LINES INC,2018,5000,18K,1
DELTA AIR LINES POLITICAL ACTION COMMITTEE,DELTA AIR LINES INC,2018,5000,18K,1
HALLIBURTON COMPANY PAC,HALLIBURTON CO,2018,2500,18K,1
MOLINA HEALTHCARE INC. PAC,MOLINA HEALTHCARE INC,2018,5000,18K,1
WEYERHAEUSER PAC,WEYERHAEUSER CO,2018,5000,18K,1
DUKE ENERGY CORPORATION PAC,DUKE ENERGY CORP,2018,2500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN PAC,NORTHROP GRUMMAN CORP,2018,5000,18K,1
HOME DEPOT INC. PAC,HOME DEPOT INC,2018,2500,18K,1
LYONDELL CHEMICAL COMPANY PAC,LYONDELLBASELL INDS,2018,5000,18K,1
OLIN GOOD GOVERNMENT FUND,OLIN CORP,2018,2500,18K,1
ENTERGY CORPORATION PAC (ENPAC),ENTERGY CORP,2018,5000,18K,1
NORFOLK SOUTHERN CORPORATION GOOD GOVERNMENT FUND,NORFOLK SOUTHERN CORP,2018,5000,18K,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2018,5000,18K,1
PPL PEOPLE FOR GOOD GOVERNMENT,PPL CORP,2018,2500,18K,1
STANLEY BLACK & DECKER INC PAC,STANLEY BLACK & DECKER,2018,2000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2018,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2018,15000,18K,1
"T-MOBILE USA, INC. POLITICAL ACTION COMMITTEE (T-PAC)",T-MOBILE US INC,2018,2000,18K,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2018,5000,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2018,5000,18K,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2018,5000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2018,5000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2018,1000,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2018,5000,18K,1
MARATHON PETROLEUM CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE (MPAC),MARATHON PETROLEUM CORP,2018,5000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,2500,18K,1
"THE GOLDMAN SACHS GROUP, INC. PAC",GOLDMAN SACHS GROUP INC,2018,5000,18K,1
THE HOME DEPOT PAC,HOME DEPOT INC,2018,5000,18K,1
XCEL ENERGY EMPLOYEE POLITICAL ACTION COMMITTEE (XPAC),XCEL ENERGY INC,2018,5000,18K,1
VAIL RESORTS EMPLOYEE POLITICAL ACTION COMMITTEE,VAIL RESORTS INC,2018,5000,18K,1
MEDTRONIC INC. PAC,MEDTRONIC PLC,2018,5000,18K,1
DELTA AIR LINES POLITICAL ACTION COMMITTEE,DELTA AIR LINES INC,2018,5000,18K,1
DELTA AIR LINES POLITICAL ACTION COMMITTEE,DELTA AIR LINES INC,2018,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2018,5000,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2018,5000,18K,1
BOSTON SCIENTIFIC CORPORATION POLITICAL ACTION COMMITTEE ('BSC PAC'),BOSTON SCIENTIFIC CO,2018,2500,18K,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2018,5000,18K,1
NEXTERA ENERGY PAC,NEXTERA ENERGY INC,2018,5000,18K,1
ECHOSTAR CORPORATION AND DISH NETWORK CORPORATION PAC (ECHOSTAR DISH NETWORK PAC),DISH NETWORK CORP,2018,5000,18K,1
"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE, INC",SOUTHERN CO,2018,1500,18K,1
CSRA INC. PAC,DXC TECHNOLOGY COMPANY,2018,300,18K,1
NUCOR CORPORATION POLITICAL ACTION COMMITTEE,NUCOR CORP,2018,5000,18K,1
MCKESSON CORP. EMPLOYEES POLITICAL FUND,MCKESSON CORP,2018,5000,18K,1
GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC),GENERAL DYNAMICS CORP,2018,5000,18K,1
JOHNSON CONTROLS INC. PAC,JOHNSON CONTROLS INTNL,2018,1000,18K,1
"NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE",NEXTERA ENERGY INC,2018,2500,18K,1
OWENS CORNING BETTER GOVERNMENT FUND,OWENS CORNING,2018,1000,18K,1
RAYTHEON COMPANY POLITICAL ACTION COMMITTTEE,RAYTHEON CO,2018,5000,18K,1
"ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)",ANTHEM INC,2018,2500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,1500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2018,2500,18K,1
LOCKHEED MARTIN EMPLOYEES' PAC,LOCKHEED MARTIN CORP,2018,5000,18K,1
FEDEX PAC,FEDEX CORP,2018,5000,18K,1
3M COMPANY PAC,3M CO,2018,15000,18K,1
ABBVIE PAC,ABBVIE INC,2018,5000,18K,1
ABBVIE PAC,ABBVIE INC,2018,5000,18K,1
HOME DEPOT PAC,HOME DEPOT INC,2018,20000,18K,1
HOME DEPOT PAC,HOME DEPOT INC,2018,30000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2018,5000,18K,1
HUMANA INC. PAC,HUMANA INC,2018,2500,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2018,2500,18K,1
GAP INC. PAC,GAP INC,2018,2500,18K,1
GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC,GENERAL DYNAMICS CORP,2018,25000,18K,1
GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC,GENERAL DYNAMICS CORP,2018,10000,18K,1
HUMANA INC. PAC,HUMANA INC,2018,2500,18K,1
GILEAD SCIENCES INC HEALTHCARE POLICY PAC,GILEAD SCIENCES INC,2018,2500,18K,1
MEDTRONIC INC. PAC,MEDTRONIC PLC,2018,5000,18K,1
EDISON INTERNATIONAL PAC,EDISON INTERNATIONAL,2018,5000,18K,1
UNION PACIFIC FUND FOR EFFECTIVE GOVERNMENT,UNION PACIFIC CORP,2018,5000,18K,1
UNITED TECHNOLOGIES PAC,UNITED TECHNOLOGIES,2018,2500,18K,1
CIGNA CORPORATION PAC,CIGNA CORP,2018,2500,18K,1
CIGNA CORPORATION PAC,CIGNA CORP,2018,5000,18K,1
DELL TECHNOLOGIES PAC,DELL TECHNOLOGIES,2018,25000,18K,1
DELTA AIR LINES POLITICAL ACTION COMMITTEE,DELTA AIR LINES INC,2018,5000,18K,1
DELTA AIR LINES POLITICAL ACTION COMMITTEE,DELTA AIR LINES INC,2018,5000,18K,1
DUKE ENERGY CORP PAC,DUKE ENERGY CORP,2018,5000,18K,1
POLARIS INDUSTRIES INC POLITICAL PARTICIPATION PROGRAM,POLARIS INDUSTRIES INC,2018,15000,18K,1
POLARIS INDUSTRIES INC POLITICAL PARTICIPATION PROGRAM,POLARIS INDUSTRIES INC,2018,15000,18K,1
PRIMERICA INC POLITICAL ACTION COMMITTEE (PRIMERICA PAC),PRIMERICA INC,2018,3000,18K,1
MOLINA HEALTHCARE INC. PAC,MOLINA HEALTHCARE INC,2018,5000,18K,1
MORGAN STANLEY PAC,MORGAN STANLEY,2018,2500,18K,1
AMGEN INC. PAC,AMGEN INC,2018,15000,18K,1
NEXTERA ENERGY PAC,NEXTERA ENERGY INC,2018,30000,18K,1
NEXTERA ENERGY PAC,NEXTERA ENERGY INC,2018,25000,18K,1
CELGENE CORPORATION POLITICAL ACTION COMMITTEE,CELGENE CORP,2018,2500,18K,1
CHARLES SCHWAB CORP PAC,SCHWAB CHARLES CORP,2018,2500,18K,1
CIGNA CORPORATION PAC,CIGNA CORP,2018,5000,18K,1
BWX TECHNOLOGIES PAC,BWX TECHNOLOGIES INC,2018,2500,18K,1
OGE ENERGY EMPLOYEES PAC,OGE ENERGY CORP,2018,1000,18K,1
PFIZER PAC,PFIZER INC,2018,10000,18K,1
ALKERMES INC PAC,ALKERMES PLC,2018,2500,18K,1
ALLERGAN INC. PAC,ALLERGAN PLC,2018,2500,18K,1
AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC),AMEREN CORP,2018,2500,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2018,5000,18K,1
AECOM PAC,AECOM,2018,5000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,5000,18K,1
METLIFE INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A,METLIFE INC,2018,2500,18K,1
PRUDENTIAL FINANCIAL INC STATE AND FEDERAL POLITICAL ACTION COMMITTEE AKA PRUDENTIAL STAT,PRUDENTIAL FINANCIAL INC,2018,5000,18K,1
UNITED PARCEL SERVICE INC. POLITICAL ACTION COMMITTEE,UNITED PARCEL SERVICE,2018,5000,18K,1
MOTOROLA SOLUTIONS INC PAC,MOTOROLA SOLUTIONS INC,2018,2500,18K,1
GOOGLE NETPAC,ALPHABET INC CL A,2018,5000,18K,1
DUKE ENERGY CORP PAC,DUKE ENERGY CORP,2018,2500,18K,1
MCKESSON CORP. EMPLOYEES POLITICAL FUND,MCKESSON CORP,2018,5000,18K,1
RAYTHEON COMPANY POLITICAL ACTION COMMITTTEE,RAYTHEON CO,2018,3000,18K,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2018,5000,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2018,5000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,2500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2018,2500,18K,1
GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC),GENERAL DYNAMICS CORP,2018,1000,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2018,1000,18K,1
GENERAL MOTORS COMPANY POLITICAL ACTION COMMITTEE (GM PAC),GENERAL MTRS CO,2018,1000,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2018,1000,18K,1
AMERISOURCEBERGEN CORPORATION POLITICAL ACTION COMMITTEE (ABC PAC),AMERISOURCEBERGEN CORP,2018,1000,18K,1
"PEPSICO, INC. CONCERNED CITIZENS FUND",PEPSICO INC,2018,5000,18K,1
PRINCIPAL LIFE INSURANCE COMPANY PAC,PRINCIPAL FINANCIAL GRP,2018,3000,18K,1
MURPHY OIL CORPORATION POLITICAL ACTION COMMITTEE,MURPHY OIL CORP,2018,10000,18K,1
ASSURANT INC. POLITICAL ACTION COMMITTEE,ASSURANT INC,2018,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2018,2500,18K,1
THE HERSHEY COMPANY POLITICAL ACTION COMMITTEE,HERSHEY COMPANY,2018,5000,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2018,2500,18K,1
"ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",ALTRIA GROUP INC,2018,2500,18K,1
CELGENE CORPORATION PAC,CELGENE CORP,2018,1000,18K,1
CELGENE CORPORATION PAC,CELGENE CORP,2018,1500,18K,1
CINTAS CORPORATION PARTNERS PAC,CINTAS CORP,2018,2500,18K,1
ELI LILLY AND COMPANY POLITICAL ACTION COMMITTEE,LILLY ELI & CO,2018,2500,18K,1
UNUM GROUP POLITICAL ACTION COMMITTEE (UNUMPAC),UNUM GROUP,2018,2500,18K,1
PFIZER INC. PAC,PFIZER INC,2018,2500,18K,1
JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,JOHNSON & JOHNSON,2018,1000,18K,1
"MARRIOTT INTERNATIONAL, INC. POLITICAL ACTION COMMITTEE",MARRIOTT INTL INC,2018,5000,18K,1
"MARSH & MCLENNAN COMPANIES, INC. PAC (MMCPAC)",MARSH & MCLENNAN COS,2018,1000,18K,1
MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE,MCDONALDS CORP,2018,5000,18K,1
"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)",MERCK & CO INC,2018,1000,18K,1
ABBVIE POLITICAL ACTION COMMITTEE,ABBVIE INC,2018,2500,18K,1
LOEWS CORPORATION PUBLIC AFFAIRS COMMITTEE,LOEWS CORP,2018,1000,18K,1
"HILL-ROM HOLDINGS, INC. POLITICAL ACTION COMMITTEE (HRPAC)",HILL-ROM HOLDINGS INC,2018,1000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2018,2500,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2018,1000,18K,1
CIGNA CORPORATION POLITICAL ACTION COMMITTEE,CIGNA CORP,2018,5000,18K,1
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORP CL A,2018,5000,18K,1
"AMGEN, INC. POLITICAL ACTION COMMITTEE",AMGEN INC,2018,1000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2018,5000,18K,1
JOHNSON & JOHNSON PAC,JOHNSON & JOHNSON,2018,5000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2018,2000,18K,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2018,5000,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2018,2500,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2018,4000,18K,1
F.N.B. CORPORATION PAC,FNB CORP,2018,2300,18K,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2018,5000,18K,1
